No,Time,Signal,Current
4090,163.64,6768,36.49
4091,163.68,7345,36.49
4092,163.72,7989,36.49
4093,163.76,8689,36.49
4094,163.8,9431,36.49
4095,163.84,10192,36.49
4096,163.88,10954,36.49
4097,163.92,11694,36.49
4098,163.96,12398,36.49
4099,164,13053,36.49
4100,164.04,13640,36.49
4101,164.08,14139,36.49
4102,164.12,14552,36.49
4103,164.16,14883,36.49
4104,164.2,15132,36.49
4105,164.24,15295,36.49
4106,164.28,15364,36.49
4107,164.32,15346,36.49
4108,164.36,15245,36.49
4109,164.4,15077,36.49
4110,164.44,14863,36.49
4111,164.48,14595,36.49
4112,164.52,14277,36.49
4113,164.56,13919,36.49
4114,164.6,13527,36.49
4115,164.64,13108,36.49
4116,164.68,12675,36.49
4117,164.72,12227,36.49
4118,164.76,11762,36.49
4119,164.8,11292,36.49
4120,164.84,10818,36.49
4121,164.88,10349,36.49
4122,164.92,9892,36.49
4123,164.96,9441,36.49
4124,165,8989,36.49
4125,165.04,8546,36.49
4126,165.08,8120,36.49
4127,165.12,7713,36.49
4128,165.16,7326,36.49
4129,165.2,6956,36.49
4130,165.24,6603,36.49
4131,165.28,6264,36.49
4132,165.32,5940,36.49
4133,165.36,5633,36.49
4134,165.4,5345,36.49
4135,165.44,5080,36.49
4136,165.48,4835,36.49
4137,165.52,4601,36.49
4138,165.56,4390,36.49
4139,165.6,4198,36.49
4140,165.64,4017,36.49
4141,165.68,3850,36.49
4142,165.72,3703,36.49
4143,165.76,3570,36.49
4144,165.8,3448,36.49
4145,165.84,3336,36.49
4146,165.88,3238,36.49
4147,165.92,3150,36.49
4148,165.96,3064,36.49
4149,166,2987,36.49
4150,166.04,2918,36.49
4151,166.08,2855,36.49
4152,166.12,2799,36.49
4153,166.16,2747,36.49
4154,166.2,2697,36.49
4155,166.24,2647,36.49
4156,166.28,2601,36.49
4157,166.32,2563,36.49
4158,166.36,2527,36.49
4159,166.4,2492,36.49
4160,166.44,2462,36.49
4161,166.48,2429,36.49
4162,166.52,2393,36.49
4163,166.56,2365,36.49
4164,166.6,2341,36.49
4165,166.64,2316,36.49
4166,166.68,2290,36.49
4167,166.72,2265,36.49
4168,166.76,2243,36.49
4169,166.8,2223,36.49
4170,166.84,2202,36.49
4171,166.88,2180,36.49
4172,166.92,2159,36.49
4173,166.96,2139,36.49
4174,167,2123,36.49
4175,167.04,2109,36.49
4176,167.08,2090,36.49
4177,167.12,2068,36.49
4178,167.16,2048,36.49
4179,167.2,2032,36.49
4180,167.24,2015,36.49
4181,167.28,1998,36.49
4182,167.32,1982,36.49
4183,167.36,1968,36.49
4184,167.4,1957,36.49
4185,167.44,1944,36.49
4186,167.48,1930,36.49
4187,167.52,1915,36.49
4188,167.56,1901,36.49
4189,167.6,1888,36.49
4190,167.64,1874,36.49
4191,167.68,1863,36.49
4192,167.72,1850,36.49
4193,167.76,1834,36.49
4194,167.8,1822,36.49
4195,167.84,1810,36.49
4196,167.88,1798,36.49
4197,167.92,1786,36.49
4198,167.96,1776,36.49
4199,168,1764,36.49
4200,168.04,1751,36.49
4201,168.08,1742,36.49
4202,168.12,1737,36.49
4203,168.16,1732,36.49
4204,168.2,1725,36.49
4205,168.24,1716,36.49
4206,168.28,1704,36.49
4207,168.32,1692,36.49
4208,168.36,1685,36.49
4209,168.4,1677,36.49
4210,168.44,1669,36.49
4211,168.48,1663,36.49
4212,168.52,1656,36.49
4213,168.56,1649,36.49
4214,168.6,1639,36.49
4215,168.64,1628,36.49
4216,168.68,1621,36.49
4217,168.72,1611,36.49
4218,168.76,1603,36.49
4219,168.8,1600,36.49
4220,168.84,1596,36.49
4221,168.88,1588,36.49
4222,168.92,1581,36.49
4223,168.96,1575,36.49
4224,169,1568,36.49
4225,169.04,1562,36.49
4226,169.08,1559,36.49
4227,169.12,1557,36.49
4228,169.16,1551,36.49
4229,169.2,1544,36.49
4230,169.24,1538,36.49
4231,169.28,1536,36.49
4232,169.32,1533,36.49
4233,169.36,1529,36.49
4234,169.4,1524,36.49
4235,169.44,1520,36.49
4236,169.48,1516,36.49
4237,169.52,1513,36.49
4238,169.56,1508,36.49
4239,169.6,1502,36.49
4240,169.64,1499,36.49
4241,169.68,1499,36.49
4242,169.72,1496,36.49
4243,169.76,1490,36.49
4244,169.8,1485,36.49
4245,169.84,1480,36.49
4246,169.88,1476,36.49
4247,169.92,1472,36.49
4248,169.96,1469,36.49
4249,170,1468,36.49
4250,170.04,1465,36.49
4251,170.08,1459,36.49
4252,170.12,1458,36.49
4253,170.16,1460,36.49
4254,170.2,1456,36.49
4255,170.24,1450,36.49
4256,170.28,1444,36.49
4257,170.32,1443,36.49
4258,170.36,1444,36.49
4259,170.4,1443,36.49
4260,170.44,1440,36.49
4261,170.48,1440,36.49
4262,170.52,1439,36.49
4263,170.56,1437,36.49
4264,170.6,1433,36.49
4265,170.64,1430,36.49
4266,170.68,1429,36.49
4267,170.72,1430,36.49
4268,170.76,1429,36.49
4269,170.8,1427,36.49
4270,170.84,1425,36.49
4271,170.88,1423,36.49
4272,170.92,1423,36.49
4273,170.96,1422,36.49
4274,171,1418,36.49
4275,171.04,1416,36.49
4276,171.08,1417,36.49
4277,171.12,1418,36.49
4278,171.16,1417,36.49
4279,171.2,1417,36.49
4280,171.24,1416,36.49
4281,171.28,1420,36.49
4282,171.32,1419,36.49
4283,171.36,1416,36.49
4284,171.4,1415,36.49
4285,171.44,1416,36.49
4286,171.48,1417,36.49
4287,171.52,1416,36.49
4288,171.56,1414,36.49
4289,171.6,1413,36.49
4290,171.64,1412,36.49
4291,171.68,1412,36.49
4292,171.72,1410,36.49
4293,171.76,1407,36.49
4294,171.8,1407,36.49
4295,171.84,1409,36.49
4296,171.88,1407,36.49
4297,171.92,1401,36.49
4298,171.96,1401,36.49
4299,172,1403,36.49
4300,172.04,1403,36.49
4301,172.08,1405,36.49
4302,172.12,1405,36.49
4303,172.16,1405,36.5
4304,172.2,1407,36.49
4305,172.24,1405,36.49
4306,172.28,1400,36.49
4307,172.32,1400,36.49
4308,172.36,1400,36.49
4309,172.4,1400,36.49
4310,172.44,1400,36.49
4311,172.48,1398,36.49
4312,172.52,1396,36.49
4313,172.56,1397,36.49
4314,172.6,1399,36.49
4315,172.64,1401,36.49
4316,172.68,1402,36.49
4317,172.72,1402,36.49
4318,172.76,1400,36.5
4319,172.8,1398,36.5
4320,172.84,1396,36.49
4321,172.88,1398,36.5
4322,172.92,1398,36.49
4323,172.96,1396,36.49
4324,173,1396,36.5
4325,173.04,1395,36.49
4326,173.08,1395,36.49
4327,173.12,1396,36.49
4328,173.16,1393,36.49
4329,173.2,1389,36.49
4330,173.24,1387,36.5
4331,173.28,1389,36.5
4332,173.32,1395,36.49
4333,173.36,1395,36.49
4334,173.4,1391,36.49
4335,173.44,1387,36.5
4336,173.48,1388,36.49
4337,173.52,1391,36.49
4338,173.56,1390,36.5
4339,173.6,1390,36.49
4340,173.64,1391,36.5
4341,173.68,1389,36.49
4342,173.72,1388,36.49
4343,173.76,1390,36.49
4344,173.8,1391,36.5
4345,173.84,1391,36.5
4346,173.88,1390,36.49
4347,173.92,1387,36.5
4348,173.96,1386,36.5
4349,174,1387,36.49
4350,174.04,1387,36.5
4351,174.08,1385,36.49
4352,174.12,1384,36.49
4353,174.16,1385,36.49
4354,174.2,1388,36.49
4355,174.24,1391,36.5
4356,174.28,1393,36.5
4357,174.32,1392,36.5
4358,174.36,1391,36.49
4359,174.4,1389,36.49
4360,174.44,1388,36.5
4361,174.48,1387,36.5
4362,174.52,1389,36.5
4363,174.56,1392,36.5
4364,174.6,1390,36.49
4365,174.64,1385,36.5
4366,174.68,1382,36.5
4367,174.72,1380,36.5
4368,174.76,1382,36.5
4369,174.8,1383,36.49
4370,174.84,1383,36.5
4371,174.88,1384,36.5
4372,174.92,1384,36.5
4373,174.96,1381,36.5
4374,175,1380,36.5
4375,175.04,1381,36.5
4376,175.08,1383,36.5
4377,175.12,1385,36.5
4378,175.16,1384,36.5
4379,175.2,1380,36.5
4380,175.24,1380,36.5
4381,175.28,1383,36.5
4382,175.32,1387,36.5
4383,175.36,1390,36.5
4384,175.4,1391,36.5
4385,175.44,1391,36.5
4386,175.48,1391,36.5
4387,175.52,1387,36.5
4388,175.56,1386,36.51
4389,175.6,1385,36.5
4390,175.64,1383,36.5
4391,175.68,1382,36.5
4392,175.72,1383,36.5
4393,175.76,1384,36.5
4394,175.8,1387,36.5
4395,175.84,1388,36.51
4396,175.88,1387,36.5
4397,175.92,1388,36.5
4398,175.96,1389,36.5
4399,176,1392,36.5
4400,176.04,1391,36.5
4401,176.08,1389,36.5
4402,176.12,1386,36.51
4403,176.16,1385,36.5
4404,176.2,1385,36.5
4405,176.24,1386,36.5
4406,176.28,1389,36.5
4407,176.32,1392,36.51
4408,176.36,1392,36.51
4409,176.4,1393,36.51
4410,176.44,1393,36.5
4411,176.48,1393,36.51
4412,176.52,1392,36.5
4413,176.56,1393,36.51
4414,176.6,1393,36.51
4415,176.64,1393,36.5
4416,176.68,1391,36.5
4417,176.72,1391,36.5
4418,176.76,1394,36.51
4419,176.8,1395,36.51
4420,176.84,1395,36.5
4421,176.88,1394,36.51
4422,176.92,1395,36.5
4423,176.96,1394,36.52
4424,177,1393,36.52
4425,177.04,1394,36.51
4426,177.08,1396,36.51
4427,177.12,1396,36.51
4428,177.16,1396,36.52
4429,177.2,1393,36.5
4430,177.24,1392,36.51
4431,177.28,1397,36.52
4432,177.32,1400,36.51
4433,177.36,1398,36.51
4434,177.4,1395,36.52
4435,177.44,1394,36.52
4436,177.48,1395,36.52
4437,177.52,1396,36.52
4438,177.56,1398,36.51
4439,177.6,1400,36.51
4440,177.64,1400,36.51
4441,177.68,1399,36.52
4442,177.72,1400,36.51
4443,177.76,1402,36.51
4444,177.8,1403,36.53
4445,177.84,1402,36.53
4446,177.88,1399,36.52
4447,177.92,1400,36.51
4448,177.96,1402,36.52
4449,178,1403,36.51
4450,178.04,1403,36.52
4451,178.08,1404,36.51
4452,178.12,1406,36.52
4453,178.16,1408,36.52
4454,178.2,1407,36.52
4455,178.24,1405,36.52
4456,178.28,1406,36.52
4457,178.32,1408,36.51
4458,178.36,1411,36.52
4459,178.4,1412,36.53
4460,178.44,1411,36.52
4461,178.48,1408,36.51
4462,178.52,1408,36.52
4463,178.56,1410,36.52
4464,178.6,1412,36.52
4465,178.64,1413,36.53
4466,178.68,1413,36.53
4467,178.72,1412,36.52
4468,178.76,1416,36.52
4469,178.8,1421,36.53
4470,178.84,1421,36.54
4471,178.88,1417,36.53
4472,178.92,1415,36.54
4473,178.96,1417,36.54
4474,179,1419,36.54
4475,179.04,1417,36.53
4476,179.08,1414,36.53
4477,179.12,1415,36.54
4478,179.16,1419,36.54
4479,179.2,1421,36.54
4480,179.24,1423,36.53
4481,179.28,1421,36.54
4482,179.32,1423,36.54
4483,179.36,1424,36.54
4484,179.4,1424,36.54
4485,179.44,1421,36.54
4486,179.48,1420,36.54
4487,179.52,1422,36.53
4488,179.56,1424,36.53
4489,179.6,1426,36.54
4490,179.64,1424,36.54
4491,179.68,1421,36.54
4492,179.72,1421,36.54
4493,179.76,1423,36.54
4494,179.8,1423,36.54
4495,179.84,1423,36.54
4496,179.88,1426,36.54
4497,179.92,1432,36.54
4498,179.96,1435,36.54
4499,180,1434,36.55
4500,180.04,1432,36.55
4501,180.08,1432,36.54
4502,180.12,1429,36.54
4503,180.16,1425,36.54
4504,180.2,1426,36.53
4505,180.24,1428,36.54
4506,180.28,1430,36.54
4507,180.32,1433,36.54
4508,180.36,1434,36.54
4509,180.4,1432,36.54
4510,180.44,1431,36.54
4511,180.48,1431,36.55
4512,180.52,1430,36.54
4513,180.56,1429,36.56
4514,180.6,1431,36.56
4515,180.64,1433,36.55
4516,180.68,1435,36.56
4517,180.72,1435,36.56
4518,180.76,1437,36.56
4519,180.8,1439,36.56
4520,180.84,1438,36.57
4521,180.88,1437,36.55
4522,180.92,1435,36.55
4523,180.96,1434,36.55
4524,181,1435,36.56
4525,181.04,1436,36.56
4526,181.08,1437,36.58
4527,181.12,1438,36.56
4528,181.16,1440,36.57
4529,181.2,1441,36.55
4530,181.24,1439,36.56
4531,181.28,1442,36.56
4532,181.32,1443,36.57
4533,181.36,1441,36.57
4534,181.4,1440,36.57
4535,181.44,1442,36.57
4536,181.48,1444,36.56
4537,181.52,1445,36.56
4538,181.56,1445,36.56
4539,181.6,1446,36.56
4540,181.64,1446,36.58
4541,181.68,1445,36.57
4542,181.72,1444,36.56
4543,181.76,1443,36.56
4544,181.8,1444,36.56
4545,181.84,1444,36.57
4546,181.88,1442,36.57
4547,181.92,1440,36.57
4548,181.96,1441,36.57
4549,182,1442,36.57
4550,182.04,1442,36.57
4551,182.08,1442,36.58
4552,182.12,1440,36.58
4553,182.16,1440,36.58
4554,182.2,1442,36.58
4555,182.24,1443,36.56
4556,182.28,1443,36.57
4557,182.32,1444,36.58
4558,182.36,1445,36.57
4559,182.4,1447,36.57
4560,182.44,1447,36.58
4561,182.48,1448,36.57
4562,182.52,1448,36.58
4563,182.56,1449,36.59
4564,182.6,1450,36.59
4565,182.64,1446,36.58
4566,182.68,1444,36.58
4567,182.72,1443,36.58
4568,182.76,1441,36.59
4569,182.8,1440,36.59
4570,182.84,1440,36.59
4571,182.88,1440,36.59
4572,182.92,1442,36.59
4573,182.96,1443,36.6
4574,183,1443,36.59
4575,183.04,1443,36.6
4576,183.08,1447,36.59
4577,183.12,1449,36.59
4578,183.16,1450,36.6
4579,183.2,1451,36.6
4580,183.24,1452,36.6
4581,183.28,1450,36.59
4582,183.32,1449,36.61
4583,183.36,1451,36.6
4584,183.4,1453,36.6
4585,183.44,1450,36.61
4586,183.48,1448,36.61
4587,183.52,1449,36.61
4588,183.56,1451,36.61
4589,183.6,1452,36.61
4590,183.64,1452,36.61
4591,183.68,1451,36.6
4592,183.72,1450,36.61
4593,183.76,1452,36.6
4594,183.8,1452,36.6
4595,183.84,1452,36.6
4596,183.88,1449,36.6
4597,183.92,1450,36.61
4598,183.96,1453,36.61
4599,184,1451,36.61
4600,184.04,1450,36.61
4601,184.08,1449,36.61
4602,184.12,1449,36.6
4603,184.16,1450,36.61
4604,184.2,1448,36.61
4605,184.24,1447,36.62
4606,184.28,1442,36.62
4607,184.32,1440,36.6
4608,184.36,1441,36.61
4609,184.4,1441,36.62
4610,184.44,1438,36.61
4611,184.48,1435,36.62
4612,184.52,1432,36.62
4613,184.56,1435,36.63
4614,184.6,1437,36.62
4615,184.64,1436,36.63
4616,184.68,1434,36.63
4617,184.72,1433,36.62
4618,184.76,1432,36.62
4619,184.8,1433,36.62
4620,184.84,1432,36.63
4621,184.88,1432,36.63
4622,184.92,1431,36.63
4623,184.96,1428,36.61
4624,185,1425,36.64
4625,185.04,1425,36.63
4626,185.08,1429,36.63
4627,185.12,1430,36.63
4628,185.16,1429,36.63
4629,185.2,1428,36.63
4630,185.24,1430,36.64
4631,185.28,1432,36.64
4632,185.32,1431,36.64
4633,185.36,1429,36.63
4634,185.4,1427,36.64
4635,185.44,1428,36.64
4636,185.48,1432,36.65
4637,185.52,1435,36.64
4638,185.56,1433,36.64
4639,185.6,1429,36.63
4640,185.64,1428,36.63
4641,185.68,1432,36.64
4642,185.72,1435,36.64
4643,185.76,1439,36.63
4644,185.8,1439,36.64
4645,185.84,1439,36.64
4646,185.88,1438,36.64
4647,185.92,1436,36.64
4648,185.96,1435,36.63
4649,186,1437,36.63
4650,186.04,1439,36.64
4651,186.08,1439,36.64
4652,186.12,1439,36.64
4653,186.16,1439,36.64
4654,186.2,1439,36.64
4655,186.24,1437,36.63
4656,186.28,1434,36.64
4657,186.32,1432,36.63
4658,186.36,1432,36.64
4659,186.4,1432,36.64
4660,186.44,1432,36.64
4661,186.48,1430,36.64
4662,186.52,1427,36.64
4663,186.56,1427,36.64
4664,186.6,1427,36.64
4665,186.64,1422,36.64
4666,186.68,1421,36.64
4667,186.72,1421,36.65
4668,186.76,1421,36.64
4669,186.8,1420,36.64
4670,186.84,1419,36.64
4671,186.88,1419,36.64
4672,186.92,1418,36.64
4673,186.96,1416,36.64
4674,187,1416,36.65
4675,187.04,1418,36.65
4676,187.08,1419,36.65
4677,187.12,1418,36.65
4678,187.16,1415,36.65
4679,187.2,1410,36.64
4680,187.24,1409,36.64
4681,187.28,1413,36.65
4682,187.32,1418,36.64
4683,187.36,1420,36.65
4684,187.4,1421,36.65
4685,187.44,1420,36.65
4686,187.48,1419,36.65
4687,187.52,1418,36.64
4688,187.56,1416,36.65
4689,187.6,1418,36.64
4690,187.64,1423,36.65
4691,187.68,1424,36.65
4692,187.72,1422,36.64
4693,187.76,1419,36.65
4694,187.8,1419,36.64
4695,187.84,1420,36.64
4696,187.88,1423,36.64
4697,187.92,1422,36.65
4698,187.96,1419,36.65
4699,188,1419,36.64
4700,188.04,1421,36.65
4701,188.08,1422,36.65
4702,188.12,1423,36.65
4703,188.16,1426,36.65
4704,188.2,1429,36.65
4705,188.24,1428,36.65
4706,188.28,1427,36.65
4707,188.32,1427,36.65
4708,188.36,1428,36.65
4709,188.4,1429,36.65
4710,188.44,1429,36.65
4711,188.48,1429,36.64
4712,188.52,1428,36.65
4713,188.56,1426,36.65
4714,188.6,1426,36.65
4715,188.64,1427,36.65
4716,188.68,1429,36.65
4717,188.72,1430,36.65
4718,188.76,1431,36.65
4719,188.8,1431,36.65
4720,188.84,1431,36.65
4721,188.88,1428,36.65
4722,188.92,1427,36.65
4723,188.96,1426,36.65
4724,189,1428,36.65
4725,189.04,1428,36.65
4726,189.08,1426,36.65
4727,189.12,1427,36.65
4728,189.16,1432,36.65
4729,189.2,1436,36.65
4730,189.24,1436,36.65
4731,189.28,1433,36.65
4732,189.32,1431,36.65
4733,189.36,1428,36.65
4734,189.4,1428,36.65
4735,189.44,1430,36.65
4736,189.48,1431,36.65
4737,189.52,1431,36.65
4738,189.56,1432,36.65
4739,189.6,1432,36.65
4740,189.64,1430,36.65
4741,189.68,1429,36.65
4742,189.72,1427,36.65
4743,189.76,1425,36.65
4744,189.8,1428,36.65
4745,189.84,1430,36.65
4746,189.88,1429,36.65
4747,189.92,1427,36.65
4748,189.96,1424,36.65
4749,190,1423,36.65
4750,190.04,1421,36.65
4751,190.08,1418,36.65
4752,190.12,1419,36.65
4753,190.16,1420,36.65
4754,190.2,1421,36.65
4755,190.24,1420,36.65
4756,190.28,1418,36.65
4757,190.32,1414,36.65
4758,190.36,1410,36.65
4759,190.4,1408,36.65
4760,190.44,1409,36.65
4761,190.48,1409,36.65
4762,190.52,1413,36.65
4763,190.56,1414,36.65
4764,190.6,1413,36.65
4765,190.64,1410,36.65
4766,190.68,1409,36.65
4767,190.72,1411,36.65
4768,190.76,1412,36.65
4769,190.8,1413,36.65
4770,190.84,1414,36.65
4771,190.88,1411,36.65
4772,190.92,1410,36.65
4773,190.96,1411,36.65
4774,191,1408,36.65
4775,191.04,1408,36.65
4776,191.08,1409,36.65
4777,191.12,1409,36.65
4778,191.16,1408,36.65
4779,191.2,1406,36.65
4780,191.24,1403,36.65
4781,191.28,1404,36.65
4782,191.32,1407,36.65
4783,191.36,1409,36.65
4784,191.4,1407,36.65
4785,191.44,1403,36.65
4786,191.48,1399,36.65
4787,191.52,1400,36.65
4788,191.56,1401,36.65
4789,191.6,1403,36.65
4790,191.64,1403,36.65
4791,191.68,1401,36.65
4792,191.72,1399,36.65
4793,191.76,1397,36.65
4794,191.8,1398,36.65
4795,191.84,1399,36.65
4796,191.88,1397,36.65
4797,191.92,1396,36.65
4798,191.96,1396,36.65
4799,192,1395,36.65
4800,192.04,1395,36.65
4801,192.08,1396,36.65
4802,192.12,1399,36.65
4803,192.16,1400,36.65
4804,192.2,1399,36.65
4805,192.24,1398,36.65
4806,192.28,1399,36.65
4807,192.32,1401,36.65
4808,192.36,1402,36.65
4809,192.4,1400,36.65
4810,192.44,1397,36.65
4811,192.48,1398,36.65
4812,192.52,1401,36.65
4813,192.56,1407,36.65
4814,192.6,1414,36.65
4815,192.64,1416,36.65
4816,192.68,1413,36.65
4817,192.72,1407,36.65
4818,192.76,1405,36.65
4819,192.8,1406,36.65
4820,192.84,1407,36.65
4821,192.88,1407,36.65
4822,192.92,1404,36.65
4823,192.96,1404,36.65
4824,193,1404,36.65
4825,193.04,1401,36.65
4826,193.08,1397,36.65
4827,193.12,1398,36.65
4828,193.16,1399,36.65
4829,193.2,1400,36.65
4830,193.24,1399,36.65
4831,193.28,1395,36.65
4832,193.32,1393,36.65
4833,193.36,1394,36.65
4834,193.4,1394,36.65
4835,193.44,1392,36.65
4836,193.48,1394,36.65
4837,193.52,1396,36.65
4838,193.56,1394,36.65
4839,193.6,1389,36.65
4840,193.64,1387,36.65
4841,193.68,1390,36.65
4842,193.72,1390,36.65
4843,193.76,1387,36.65
4844,193.8,1386,36.65
4845,193.84,1384,36.65
4846,193.88,1382,36.65
4847,193.92,1380,36.65
4848,193.96,1380,36.65
4849,194,1382,36.65
4850,194.04,1385,36.65
4851,194.08,1388,36.65
4852,194.12,1390,36.65
4853,194.16,1391,36.65
4854,194.2,1391,36.65
4855,194.24,1391,36.65
4856,194.28,1389,36.65
4857,194.32,1388,36.65
4858,194.36,1388,36.65
4859,194.4,1389,36.65
4860,194.44,1391,36.65
4861,194.48,1392,36.65
4862,194.52,1392,36.65
4863,194.56,1395,36.65
4864,194.6,1395,36.65
4865,194.64,1390,36.65
4866,194.68,1389,36.65
4867,194.72,1389,36.65
4868,194.76,1390,36.65
4869,194.8,1391,36.65
4870,194.84,1394,36.65
4871,194.88,1399,36.65
4872,194.92,1401,36.65
4873,194.96,1398,36.65
4874,195,1395,36.65
4875,195.04,1392,36.65
4876,195.08,1393,36.65
4877,195.12,1394,36.65
4878,195.16,1395,36.65
4879,195.2,1394,36.65
4880,195.24,1393,36.65
4881,195.28,1394,36.65
4882,195.32,1397,36.65
4883,195.36,1399,36.65
4884,195.4,1400,36.65
4885,195.44,1399,36.65
4886,195.48,1397,36.65
4887,195.52,1398,36.65
4888,195.56,1399,36.65
4889,195.6,1397,36.65
4890,195.64,1395,36.65
4891,195.68,1397,36.65
4892,195.72,1397,36.65
4893,195.76,1397,36.65
4894,195.8,1397,36.65
4895,195.84,1399,36.65
4896,195.88,1401,36.65
4897,195.92,1400,36.65
4898,195.96,1398,36.65
4899,196,1397,36.65
4900,196.04,1397,36.65
4901,196.08,1397,36.65
4902,196.12,1398,36.65
4903,196.16,1399,36.65
4904,196.2,1399,36.65
4905,196.24,1400,36.65
4906,196.28,1400,36.65
4907,196.32,1403,36.65
4908,196.36,1405,36.65
4909,196.4,1406,36.65
4910,196.44,1406,36.65
4911,196.48,1407,36.65
4912,196.52,1405,36.65
4913,196.56,1404,36.65
4914,196.6,1403,36.65
4915,196.64,1400,36.65
4916,196.68,1403,36.65
4917,196.72,1408,36.65
4918,196.76,1407,36.65
4919,196.8,1405,36.65
4920,196.84,1405,36.65
4921,196.88,1408,36.65
4922,196.92,1409,36.65
4923,196.96,1409,36.65
4924,197,1409,36.65
4925,197.04,1411,36.65
4926,197.08,1414,36.65
4927,197.12,1415,36.65
4928,197.16,1415,36.65
4929,197.2,1411,36.65
4930,197.24,1410,36.65
4931,197.28,1411,36.65
4932,197.32,1412,36.65
4933,197.36,1412,36.65
4934,197.4,1412,36.65
4935,197.44,1413,36.65
4936,197.48,1414,36.65
4937,197.52,1416,36.65
4938,197.56,1420,36.65
4939,197.6,1420,36.65
4940,197.64,1418,36.65
4941,197.68,1417,36.65
4942,197.72,1419,36.65
4943,197.76,1417,36.65
4944,197.8,1416,36.65
4945,197.84,1416,36.65
4946,197.88,1420,36.65
4947,197.92,1421,36.65
4948,197.96,1420,36.65
4949,198,1419,36.65
4950,198.04,1419,36.65
4951,198.08,1418,36.65
4952,198.12,1422,36.65
4953,198.16,1423,36.65
4954,198.2,1421,36.65
4955,198.24,1420,36.65
4956,198.28,1421,36.65
4957,198.32,1423,36.65
4958,198.36,1423,36.65
4959,198.4,1421,36.65
4960,198.44,1421,36.65
4961,198.48,1420,36.65
4962,198.52,1418,36.65
4963,198.56,1417,36.65
4964,198.6,1418,36.65
4965,198.64,1418,36.65
4966,198.68,1416,36.65
4967,198.72,1415,36.65
4968,198.76,1414,36.65
4969,198.8,1410,36.65
4970,198.84,1408,36.65
4971,198.88,1409,36.65
4972,198.92,1412,36.65
4973,198.96,1413,36.65
4974,199,1411,36.65
4975,199.04,1408,36.65
4976,199.08,1407,36.65
4977,199.12,1408,36.65
4978,199.16,1411,36.65
4979,199.2,1412,36.65
4980,199.24,1411,36.65
4981,199.28,1408,36.65
4982,199.32,1406,36.65
4983,199.36,1403,36.65
4984,199.4,1403,36.65
4985,199.44,1403,36.65
4986,199.48,1402,36.65
4987,199.52,1400,36.65
4988,199.56,1403,36.65
4989,199.6,1405,36.65
4990,199.64,1403,36.65
4991,199.68,1400,36.65
4992,199.72,1400,36.65
4993,199.76,1400,36.65
4994,199.8,1400,36.65
4995,199.84,1400,36.65
4996,199.88,1399,36.65
4997,199.92,1396,36.65
4998,199.96,1394,36.65
4999,200,1393,36.65
